date,n_c,n_m,n_x,n_b,n_m5plus,n_m8plus,max_class_rank,max_m_num,max_intensity,sum_intensity,mean_intensity,n_active_regions,mean_lat,n_cme,max_cme_speed,mean_cme_speed,max_kp,roll3_n_x,roll3_n_m,roll3_n_m5plus,roll3_intensity,roll3_n_cme,roll7_n_x,roll7_n_m,roll7_n_m5plus,roll7_intensity,roll7_n_cme,roll14_n_x,roll14_n_m,roll14_n_m5plus,roll14_intensity,roll14_n_cme,ema5_intensity,ema14_intensity,ema7_n_m,ema7_n_m5plus,ema_trend,lag27_n_x,lag27_n_m,lag27_n_m5plus,lag27_intensity,cycle_day,cycle_phase,day_of_year,x_next_7d
2023-01-04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2e-06,3.2e-06,3.2e-06,1.0,-12.0,3.0,512.0,376.6666666666667,0.0,0.0,0.0,0.0,3.2e-06,3.0,0.0,0.0,0.0,3.2e-06,3.0,0.0,0.0,0.0,3.2e-06,3.0,3.2e-06,3.2e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1130,0.9807828967885477,4,1
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,559.0,380.8,0.0,0.0,0.0,0.0,1.6e-06,8.0,0.0,0.0,0.0,1.6e-06,8.0,0.0,0.0,0.0,1.6e-06,8.0,1.28e-06,1.4857142857142856e-06,0.0,0.0,0.8615384615384616,0.0,0.0,0.0,0.0,1131,0.9804765855392557,5,1
2023-01-06,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.00012,0.00012,0.00012,1.0,-20.0,6.0,892.0,458.5,0.0,1.0,0.0,0.0,4.106666666666667e-05,14.0,1.0,0.0,0.0,4.106666666666667e-05,14.0,1.0,0.0,0.0,4.106666666666667e-05,14.0,5.7515789473684194e-05,4.675857385398982e-05,0.0,0.0,1.2300586765816528,0.0,0.0,0.0,0.0,1132,0.9801678763900307,6,1
2023-01-07,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.6,1.6000000000000003e-05,1.6000000000000003e-05,1.6000000000000003e-05,1.0,-21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5333333333333335e-05,11.0,1.0,1.0,0.0,3.48e-05,14.0,1.0,1.0,0.0,3.48e-05,14.0,4.027076923076923e-05,3.734865844815084e-05,0.3657142857142857,0.0,1.0782387080027254,0.0,0.0,0.0,0.0,1133,0.9798567700958665,7,1
2023-01-08,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.4,1.4e-05,5e-05,1.25e-05,1.0,-15.0,5.0,522.0,341.8,0.0,1.0,5.0,0.0,5e-05,11.0,1.0,5.0,0.0,3.0640000000000005e-05,19.0,1.0,5.0,0.0,3.0640000000000005e-05,19.0,3.0185781990521328e-05,3.125702918455378e-05,1.5569782330345712,0.0,0.9657277987710415,0.0,0.0,0.0,0.0,1134,0.9795432674176192,8,1
2023-01-09,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.1,0.00019,0.000232,5.8e-05,2.0,-16.5,9.0,943.0,679.6666666666666,0.0,1.0,8.0,0.0,7.333333333333334e-05,14.0,2.0,8.0,0.0,5.72e-05,28.0,2.0,8.0,0.0,5.72e-05,28.0,8.858406015037595e-05,6.798732249654775e-05,1.995841995841996,0.0,1.302949680874314,0.0,0.0,0.0,0.0,1135,0.9792273691220059,9,1
2023-01-10,0.0,6.0,1.0,0.0,1.0,0.0,3.0,5.1,0.0001,0.000222,3.1714285714285715e-05,3.0,1.7142857142857142,5.0,1214.0,830.0,0.0,2.0,13.0,1.0,0.00010133333333333333,19.0,3.0,14.0,1.0,6.331428571428572e-05,33.0,3.0,14.0,1.0,6.331428571428572e-05,33.0,9.262593491986402e-05,7.473307239500403e-05,3.1510882580826935,0.28851165739240686,1.2394236173014097,0.0,0.0,0.0,0.0,1136,0.9789090759816025,10,0
2023-01-11,0.0,4.0,0.0,0.0,1.0,0.0,2.0,5.6,5.6e-05,0.000124,3.1e-05,3.0,5.0,5.0,1148.0,897.0,0.0,2.0,13.0,2.0,0.00011533333333333334,19.0,3.0,18.0,2.0,7.085714285714287e-05,35.0,3.0,18.0,2.0,6.24e-05,38.0,7.992158604282317e-05,7.106915928217181e-05,3.3869266638406104,0.48617210682492584,1.1245607356280074,0.0,0.0,0.0,0.0,1137,0.9785883887748416,11,0
2023-01-12,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5000000000000002e-05,5.800000000000001e-05,1.16e-05,3.0,-0.2,5.0,1181.0,730.4,0.0,1.0,15.0,2.0,5.700000000000001e-05,15.0,3.0,23.0,2.0,7.3e-05,35.0,3.0,23.0,2.0,5.713333333333334e-05,43.0,5.770310364613219e-05,6.074552371192316e-05,3.822932347882752,0.3547622091800331,0.9499153208355038,0.0,0.0,0.0,0.0,1138,0.9782653082860111,12,0
2023-01-13,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.9,3.9e-05,5.3e-05,2.65e-05,2.0,2.5,2.0,645.0,471.0,0.0,0.0,11.0,1.0,3.666666666666668e-05,12.0,2.0,25.0,2.0,6.142857142857143e-05,31.0,3.0,25.0,2.0,5.532e-05,45.0,5.135871434726411e-05,5.693519364344665e-05,3.3400038604302864,0.2607791399325132,0.9020556717325857,0.0,0.0,0.0,0.0,1139,0.9779398353052519,13,0
2023-01-14,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.6,4.6e-05,9.400000000000001e-05,3.1333333333333334e-05,2.0,-6.666666666666667,3.0,496.0,379.3333333333333,0.0,0.0,10.0,0.0,3.333333333333334e-05,10.0,2.0,27.0,2.0,6.571428571428571e-05,34.0,3.0,28.0,2.0,5.4472727272727274e-05,48.0,4.9551583961073454e-05,5.5096128123199396e-05,3.251254556393987,0.19270942111548042,0.8993659926569088,0.0,0.0,0.0,0.0,1140,0.9776119706285561,14,0
2023-01-15,0.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,6.000000000000001e-05,0.00010800000000000001,5.4000000000000005e-05,2.0,-1.5,2.0,1024.0,826.0,0.0,0.0,7.0,1.0,4.8333333333333354e-05,7.0,2.0,25.0,3.0,7.228571428571429e-05,31.0,3.0,30.0,3.0,5.493333333333334e-05,50.0,5.306144099213988e-05,5.589308426661999e-05,2.9282079802287058,0.4011342025849798,0.9493382175695894,0.0,0.0,0.0,0.0,1141,0.9772817150577652,15,0
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.0,371.0,0.0,0.0,5.0,1.0,3.533333333333335e-05,6.0,1.0,22.0,3.0,4.514285714285714e-05,23.0,3.0,30.0,3.0,5.0707692307692315e-05,51.0,3.5282943968688595e-05,4.706714267797429e-05,2.178341202146253,0.2984102109484366,0.749630038306951,0.0,0.0,0.0,0.0,1142,0.9769490694005677,16,0
2023-01-17,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.8,1.8e-05,1.8e-05,1.8e-05,1.0,-17.0,4.0,804.0,499.5,0.0,0.0,3.0,1.0,2.6000000000000012e-05,7.0,0.0,17.0,2.0,3.3428571428571425e-05,22.0,3.0,31.0,3.0,4.837142857142858e-05,55.0,2.9502160645409664e-05,4.258730909381293e-05,1.8784117746630624,0.2224542793711633,0.6927453570832849,0.0,0.0,0.0,0.0,1143,0.9766140344704975,17,0
2023-01-18,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.8,1.8e-05,2.2100000000000002e-05,1.1050000000000001e-05,2.0,-2.5,4.0,906.0,805.5,0.0,0.0,2.0,0.0,1.2000000000000012e-05,9.0,0.0,14.0,1.0,2.8000000000000003e-05,21.0,3.0,32.0,3.0,4.9428571428571435e-05,56.0,2.5659331388162692e-05,3.887507402018279e-05,1.6558344272939858,0.16608745365058922,0.6600458528989842,0.0,0.0,0.0,0.0,1144,0.9762766110869321,18,0
2023-01-19,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.7,1.7e-05,3.8e-05,1.2666666666666667e-05,1.0,12.0,4.0,1052.0,629.75,0.0,0.0,5.0,0.0,1.7666666666666678e-05,12.0,0.0,12.0,1.0,2.8285714285714287e-05,20.0,3.0,35.0,3.0,5.064285714285715e-05,55.0,2.2768486457504608e-05,3.562961420035551e-05,1.9952779254349078,0.12414522018676231,0.6390326409225454,0.0,0.0,0.0,0.0,1145,0.97593680007509,19,0
2023-01-20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.299999999999999e-06,5.299999999999999e-06,5.299999999999999e-06,1.0,-22.0,3.0,806.0,604.3333333333334,0.0,0.0,4.0,0.0,1.3433333333333346e-05,11.0,0.0,10.0,1.0,2.3471428571428572e-05,21.0,2.0,35.0,3.0,4.245000000000001e-05,52.0,1.6939741700063605e-05,3.119644104082312e-05,1.4926804455489093,0.0928738499127896,0.5430023789539503,0.0,0.0,0.0,0.0,1146,0.9755946022660291,20,0
2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,630.0,555.0,0.0,0.0,3.0,0.0,7.433333333333345e-06,9.0,0.0,7.0,1.0,1.69e-05,20.0,2.0,34.0,3.0,4.130714285714286e-05,54.0,1.1289337847024843e-05,2.6694342963605766e-05,1.1173945812490047,0.06952374631940877,0.42291124611744046,0.0,0.0,0.0,0.0,1147,0.9752500184966444,21,0
2023-01-22,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.6,1.6000000000000003e-05,2.7000000000000006e-05,1.3500000000000003e-05,2.0,-22.5,4.0,717.0,500.25,0.0,0.0,2.0,0.0,7.1000000000000125e-06,9.0,0.0,7.0,0.0,1.0614285714285715e-05,22.0,2.0,32.0,3.0,4.145e-05,53.0,1.2860267199901676e-05,2.516775809845845e-05,1.3389828738554757,0.052069006165734816,0.5109818343608992,0.0,0.0,0.0,0.0,1148,0.9749030496096664,22,0
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,713.0,564.3333333333334,0.0,0.0,2.0,0.0,5.3333333333333455e-06,9.0,0.0,7.0,0.0,1.0614285714285715e-05,24.0,1.0,29.0,3.0,2.7878571428571432e-05,47.0,8.572221928493393e-06,2.160864150070084e-05,1.0031722286643556,0.03901034283524093,0.3967034173904624,0.0,0.0,0.0,0.0,1149,0.9745536964536589,23,0
2023-01-24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.4e-06,9.4e-06,9.4e-06,1.0,15.0,2.0,931.0,678.0,0.0,0.0,2.0,0.0,8.466666666666678e-06,9.0,0.0,6.0,0.0,9.385714285714285e-06,22.0,0.0,23.0,2.0,2.140714285714286e-05,44.0,8.848203282664113e-06,1.9895989998718598e-05,0.7517812609696966,0.029234506189016515,0.44472294584154803,0.0,0.0,0.0,0.0,1150,0.974201959883016,24,0
2023-01-25,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.6,4.6e-05,7.9e-05,2.633333333333333e-05,2.0,5.333333333333333,3.0,846.0,643.0,0.0,0.0,3.0,0.0,1.8466666666666677e-05,8.0,0.0,8.0,0.0,1.3385714285714286e-05,21.0,0.0,22.0,1.0,2.0692857142857147e-05,42.0,2.1233790944522143e-05,2.353264074871406e-05,1.3148403342835575,0.02191281916728313,0.9023122891842243,0.0,0.0,0.0,0.0,1151,0.9738478407579616,25,0
2023-01-26,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.8,2.8e-05,2.8e-05,2.8e-05,1.0,30.0,5.0,1016.0,735.4,0.0,0.0,4.0,0.0,2.780000000000001e-05,10.0,0.0,6.0,0.0,1.4957142857142857e-05,22.0,0.0,18.0,1.0,2.1621428571428575e-05,42.0,2.348939494813153e-05,2.4151305918844947e-05,1.2360248069624684,0.01642727551325556,0.9725931602648064,0.0,0.0,0.0,0.0,1152,0.9734913399445461,26,0
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,655.0,455.4,0.0,0.0,4.0,0.0,2.466666666666668e-05,13.0,0.0,6.0,0.0,1.4200000000000001e-05,24.0,0.0,16.0,1.0,1.8835714285714288e-05,45.0,1.5659131489443544e-05,2.082384067968915e-05,0.9267082396762335,0.012316331749826935,0.7519809496389835,0.0,0.0,0.0,0.0,1153,0.9731324583146448,27,0
2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,410.0,383.0,0.0,0.0,1.0,0.0,9.333333333333344e-06,14.0,0.0,6.0,0.0,1.4200000000000001e-05,26.0,0.0,13.0,1.0,1.5550000000000002e-05,46.0,1.0439214273132392e-05,1.7967508720094854e-05,0.694856701398779,0.009234929923583884,0.5810051040329915,0.0,0.0,0.0,0.0,1154,0.9727711967459556,28,0
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,820.0,464.5,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,1.1914285714285713e-05,30.0,0.0,11.0,0.0,1.1264285714285716e-05,52.0,6.95938430964041e-06,1.551238038159003e-05,0.5210444250804652,0.006924893640668289,0.44863419658660203,0.0,0.0,0.0,0.0,1155,0.9724075561219968,29,0
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,814.0,569.75,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,1.1914285714285713e-05,31.0,0.0,11.0,0.0,1.1264285714285716e-05,55.0,4.6395487084596e-06,1.33997188360927e-05,0.3907281551911252,0.0051929370834266665,0.3462422432299686,0.0,0.0,0.0,0.0,1156,0.9720415373321053,30,0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,768.0,555.75,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,1.057142857142857e-05,33.0,0.0,10.0,0.0,9.97857142857143e-06,55.0,3.093014325327834e-06,1.1579986756407953e-05,0.2930150945220351,0.003894290519204967,0.2670999881425831,0.0,0.0,0.0,3.2e-06,1157,0.9716731412714338,31,0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1077.0,821.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,4e-06,33.0,0.0,9.0,0.0,8.692857142857143e-06,54.0,2.0620014849736146e-06,1.001125653765384e-05,0.21974387432132267,0.0029204860173459132,0.2059682995054734,0.0,0.0,0.0,0.0,1158,0.9713023688409492,32,0
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1193.0,755.25,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,32.0,0.0,6.0,0.0,7.478571428571429e-06,54.0,1.3746640721191365e-06,8.657931135387463e-06,0.16479809340859058,0.0021902341030962374,0.15877512198041027,1.0,0.0,0.0,0.00012,1159,0.9709292209474302,33,0
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1261.0,654.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,33.0,0.0,6.0,0.0,7.100000000000001e-06,57.0,9.164411216285969e-07,7.489706525328515e-06,0.12359305119451984,0.0016426022293886903,0.12236008427424995,0.0,1.0,0.0,1.6000000000000003e-05,1160,0.9705536985034647,34,0
2023-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,931.0,562.8,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,34.0,0.0,6.0,0.0,7.100000000000001e-06,60.0,6.109600397022299e-07,6.480723975839997e-06,0.09269168427862509,0.001231910417052745,0.1,0.0,4.0,0.0,1.4e-05,1161,0.9701758024274484,35,1
2023-02-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4e-06,6.4e-06,6.4e-06,1.0,-17.0,6.0,949.0,684.0,0.0,0.0,0.0,0.0,2.1333333333333444e-06,17.0,0.0,0.0,0.0,9.142857142857142e-07,32.0,0.0,4.0,0.0,6.414285714285714e-06,62.0,2.540643008240034e-06,6.469864187219057e-06,0.06951701724532974,0.0009239096082182802,0.3926887697672181,1.0,3.0,0.0,0.00019,1162,0.9697955336435816,36,1
2023-02-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8e-06,7.8e-06,7.8e-06,1.0,-17.0,1.0,673.0,673.0,0.0,0.0,0.0,0.0,4.7333333333333445e-06,12.0,0.0,0.0,0.0,2.0285714285714284e-06,29.0,0.0,4.0,0.0,6.97142857142857e-06,60.0,4.293763811457133e-06,6.64859336690921e-06,0.05213678087261424,0.0006929191541660319,0.6458153739447616,1.0,6.0,1.0,0.0001,1163,0.9694128930818678,37,1
2023-02-07,2.0,4.0,0.0,0.0,1.0,0.0,2.0,6.3,6.3e-05,0.0001343,2.2383333333333336e-05,4.0,13.833333333333334,3.0,1075.0,720.0,0.0,0.0,4.0,1.0,2.5733333333333343e-05,10.0,0.0,4.0,1.0,1.102857142857143e-05,28.0,0.0,8.0,1.0,1.08e-05,61.0,2.3862522646708023e-05,1.4212647578837595e-05,1.0391444134262444,0.25053027706489356,1.6789639308469828,0.0,4.0,1.0,5.6e-05,1164,0.9690278816781109,38,1
2023-02-08,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2e-05,8.5e-05,1.7e-05,2.0,22.2,5.0,608.0,472.6,0.0,0.0,9.0,1.0,3.026666666666668e-05,9.0,0.0,9.0,1.0,1.3885714285714284e-05,30.0,0.0,10.0,1.0,8.942857142857144e-06,63.0,2.2575014508331344e-05,1.4988788390444108e-05,2.0293897838060526,0.1878957170358866,1.5061267075278566,0.0,5.0,0.0,1.5000000000000002e-05,1165,0.9686405003739128,39,1
2023-02-09,0.0,7.0,0.0,0.0,0.0,0.0,2.0,3.1,3.1e-05,0.00012900000000000002,1.842857142857143e-05,4.0,3.5714285714285716,4.0,562.0,428.5,0.0,0.0,16.0,1.0,3.8000000000000016e-05,12.0,0.0,16.0,1.0,1.8314285714285714e-05,30.0,0.0,16.0,1.0,9.157142857142857e-06,62.0,2.53833438627331e-05,1.7134383119907353e-05,3.2720719607028736,0.14092066799361141,1.481427354874644,0.0,2.0,0.0,3.9e-05,1166,0.9682507501166718,40,1
2023-02-10,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.7,3.7000000000000005e-05,9e-05,1.8e-05,2.0,21.0,5.0,826.0,418.6,0.0,0.0,17.0,0.0,2.9333333333333346e-05,14.0,0.0,21.0,1.0,2.36e-05,29.0,0.0,21.0,1.0,1.18e-05,62.0,2.925556336309354e-05,1.979470149910424e-05,3.7040616938010036,0.10568987112585922,1.4779492059740043,0.0,3.0,0.0,4.6e-05,1167,0.9678586318595795,41,1
2023-02-11,0.0,7.0,1.0,0.0,0.0,0.0,3.0,2.2,0.00011000000000000002,0.00021100000000000003,2.6375000000000004e-05,5.0,1.625,6.0,1888.0,872.1666666666666,0.0,1.0,19.0,0.0,5.933333333333335e-05,15.0,1.0,28.0,1.0,3.9314285714285716e-05,30.0,1.0,28.0,1.0,1.9657142857142858e-05,64.0,5.6170379226567845e-05,3.1867577879826766e-05,4.528057319126991,0.07926704904658048,1.7626184028917227,0.0,2.0,1.0,6.000000000000001e-05,1168,0.9674641465616187,42,1
2023-02-12,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.1,3.1e-05,6.7e-05,1.675e-05,2.0,-0.25,3.0,697.0,524.0,0.0,1.0,16.0,0.0,5.933333333333336e-05,14.0,1.0,32.0,1.0,4.282857142857143e-05,27.0,1.0,32.0,1.0,2.1871428571428574e-05,59.0,4.778025205892787e-05,3.175152173084069e-05,4.396041661718542,0.05945008749397387,1.5048177049265092,0.0,0.0,0.0,0.0,1169,0.9670672951875615,43,1
2023-02-13,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.4,1.4e-05,2.4e-05,1.2e-05,1.0,10.0,4.0,671.0,508.0,0.0,1.0,13.0,0.0,5.1666666666666685e-05,13.0,1.0,34.0,1.0,4.3714285714285715e-05,30.0,1.0,34.0,1.0,2.2871428571428575e-05,59.0,3.652016736039428e-05,2.9377932598497512e-05,3.797026728255388,0.04458745351997218,1.2431156357905881,0.0,1.0,0.0,1.8e-05,1170,0.9666680787079662,44,1
2023-02-14,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.6,2.6000000000000002e-05,4.4e-05,2.2e-05,2.0,20.5,1.0,382.0,382.0,0.0,0.0,8.0,0.0,2.366666666666668e-05,8.0,1.0,32.0,0.0,3.842857142857143e-05,28.0,1.0,36.0,1.0,2.472857142857143e-05,56.0,3.30134447659784e-05,2.8926433828402493e-05,3.347767504808868,0.0334405270837207,1.1412898306725567,0.0,1.0,0.0,1.8e-05,1171,0.9662664980991759,45,1
2023-02-15,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2e-05,5.9600000000000005e-05,1.1920000000000001e-05,2.0,20.2,2.0,624.0,552.0,0.0,0.0,8.0,0.0,2.0000000000000012e-05,7.0,1.0,31.0,0.0,3.842857142857143e-05,25.0,1.0,40.0,1.0,2.6157142857142857e-05,55.0,2.867562972774793e-05,2.773370646474537e-05,3.5108263204035475,0.0250803598437622,1.0339631222462067,0.0,3.0,0.0,1.7e-05,1172,0.9658625543433146,46,1
2023-02-16,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1,1.1000000000000001e-05,2.9100000000000003e-05,9.7e-06,2.0,25.333333333333332,3.0,1577.0,841.3333333333334,0.0,0.0,7.0,0.0,1.900000000000001e-05,6.0,1.0,25.0,0.0,3.557142857142858e-05,24.0,1.0,41.0,1.0,2.6942857142857143e-05,54.0,2.2783753046578042e-05,2.5498426296650455e-05,2.883117742955059,0.01881024993154259,0.8935356551620199,0.0,0.0,0.0,5.299999999999999e-06,1173,0.9654562484282867,47,1
2023-02-17,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.00022000000000000003,0.00022000000000000003,0.00022000000000000003,1.0,25.0,2.0,1487.0,1013.5,0.0,1.0,5.0,0.0,8.366666666666669e-05,7.0,2.0,20.0,0.0,6.171428571428573e-05,21.0,2.0,41.0,1.0,4.2657142857142865e-05,50.0,8.852250281396733e-05,5.147345533052242e-05,2.16233658709023,0.014107676226083304,1.71976997163965,0.0,0.0,0.0,0.0,1174,0.9650475813477729,48,0
2023-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,992.0,646.0,0.0,1.0,1.0,0.0,7.700000000000001e-05,9.0,1.0,13.0,0.0,4.6e-05,19.0,2.0,41.0,1.0,4.2657142857142865e-05,49.0,5.901500164169861e-05,4.460081490020995e-05,1.6217514727481084,0.010580750856873595,1.3231821385716611,0.0,2.0,0.0,1.6000000000000003e-05,1175,0.964636554101229,49,0
2023-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,584.0,441.5,0.0,1.0,0.0,0.0,7.333333333333336e-05,10.0,1.0,9.0,0.0,4.1571428571428575e-05,20.0,2.0,41.0,1.0,4.22e-05,47.0,3.93433343236748e-05,3.8646897064215265e-05,1.2163130603037697,0.007935559591771406,1.01802052201765,0.0,0.0,0.0,0.0,1176,0.9642231676938824,50,0
2023-02-20,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.4,4.4000000000000006e-05,4.4000000000000006e-05,4.4000000000000006e-05,1.0,24.0,3.0,403.0,360.6666666666667,0.0,0.0,1.0,0.0,1.4666666666666678e-05,11.0,1.0,8.0,0.0,4.5857142857142855e-05,19.0,2.0,42.0,1.0,4.478571428571429e-05,49.0,4.089555622126059e-05,3.936138696452454e-05,1.1622347407820965,0.005951667696457987,1.0389765040068013,0.0,0.0,0.0,9.4e-06,1177,0.9638074231367307,51,0
2023-02-21,0.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,5e-05,0.00011200000000000001,3.733333333333334e-05,1.0,24.666666666666668,6.0,800.0,490.0,0.0,0.0,4.0,1.0,3.133333333333335e-05,13.0,1.0,9.0,1.0,4.928571428571429e-05,24.0,2.0,41.0,1.0,4.385714285714286e-05,52.0,4.393037082131311e-05,4.078114798909414e-05,1.6216764025089228,0.2544639384228512,1.0772225154883122,0.0,3.0,0.0,4.6e-05,1178,0.9633893214465383,52,0
2023-02-22,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.6,2.6000000000000002e-05,4e-05,2e-05,1.0,26.5,3.0,524.0,430.0,0.0,0.0,6.0,1.0,4.000000000000002e-05,12.0,1.0,7.0,1.0,5.014285714285715e-05,25.0,2.0,38.0,1.0,4.4285714285714296e-05,50.0,3.79535805381685e-05,3.880878800853726e-05,1.7162573554449339,0.1908479177900082,0.9779635614959007,0.0,1.0,0.0,2.8e-05,1179,0.9629688636458347,53,0
2023-02-23,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5000000000000002e-05,3.7000000000000005e-05,1.2333333333333334e-05,2.0,23.333333333333332,2.0,462.0,458.0,0.0,0.0,8.0,1.0,3.0333333333333343e-05,11.0,1.0,9.0,1.0,5.071428571428572e-05,24.0,2.0,34.0,1.0,4.3142857142857154e-05,48.0,3.0302387017445945e-05,3.563213299841445e-05,2.0371931528983698,0.14313591807725212,0.8504230442447646,0.0,0.0,0.0,0.0,1180,0.9625460507629111,54,0
2023-02-24,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.7,3.7000000000000005e-05,4.800000000000001e-05,2.4000000000000004e-05,2.0,23.5,5.0,1276.0,748.0,0.0,0.0,7.0,0.0,2.6000000000000012e-05,10.0,0.0,11.0,1.0,2.4571428571428572e-05,27.0,2.0,31.0,1.0,4.314285714285715e-05,48.0,3.2534924679853456e-05,3.581462230533452e-05,2.0278948617117516,0.10735192715873651,0.9084257374677783,0.0,0.0,0.0,0.0,1181,0.9621208838318188,55,1
2023-02-25,0.0,2.0,0.0,0.0,1.0,0.0,2.0,6.3,6.3e-05,7.3e-05,3.65e-05,2.0,-1.5,5.0,920.0,564.4,0.0,0.0,7.0,1.0,3.833333333333334e-05,12.0,0.0,13.0,2.0,3.357142857142858e-05,28.0,1.0,26.0,2.0,3.9785714285714295e-05,47.0,4.2689949791287907e-05,3.9441182885356575e-05,2.0209211446176742,0.3305139986862536,1.0823699156126858,0.0,0.0,0.0,0.0,1182,0.9616933638923663,56,1
2023-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,371.0,355.0,0.0,0.0,4.0,1.0,3.333333333333335e-05,12.0,0.0,13.0,2.0,3.357142857142858e-05,26.0,1.0,22.0,2.0,3.757142857142857e-05,46.0,2.845996652311692e-05,3.418004060925342e-05,1.5156907679321807,0.24788548420867576,0.8326487042093235,0.0,0.0,0.0,0.0,1183,0.9612634919901165,57,1
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,656.0,427.0,7.0,0.0,2.0,1.0,2.1000000000000012e-05,13.0,0.0,12.0,2.0,2.7285714285714286e-05,29.0,1.0,20.0,2.0,3.6571428571428576e-05,48.0,1.8973311013452015e-05,2.9620961087734768e-05,1.136768025025411,0.1859141048281246,0.6405366442113299,0.0,0.0,0.0,0.0,1184,0.9608312691763844,58,1
